instStructName_s;labStructName_s;thesisSchool_s;authFullName_s;title_s;defenseDate_s;language_s;committee_s;director_s;domainAllCode_s;keyword_s;nntId_id;anrProjectAcronym_s;europeanProject;uri_s
Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Université Joseph Fourier - Grenoble 1,Université Pierre Mendès France - Grenoble 2,Université Stendhal - Grenoble 3,Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Grenoble Images Parole Signal Automatique,Laboratoire des Écoulements Géophysiques et Industriels [Grenoble];ED-IMEP2 Ingénierie - Matériaux\, Mécanique\, Environnement\, Energétique\, Procédés\, Production;Artem Marie-Magdeleine;Caractérisation des fonctions de transfert d'organes hydrauliques en régimes cavitant et non-cavitant,Characterization of transfer function of hydraulic devices in cavitating and not cavitating regimes;24/06/2013;fr;M. Jean-Luc REBOUD,Professeur de l'Université de Grenoble\, Président du jury,M. Nicolas MARCHAND,Maitre d'enseignement et de recherche\, Grenoble-INP\, Codirecteur,M. Jacques CHARLEY,Maitre de l'enseignement et de recherche\, ENSAM Lille\, Rapporteur,M. Hassan HAMMOURI,Professeur de l'Université Claude Bernard de Lyon\, Rapporteur,M. Jérôme DEHOUVE,CNES Division des Lanceurs\, Examinateur,M. Jérémy TOUTIN,Snecma Division des Moteurs Spatiaux\, Examinateur,M. Alain BOYER,EDF Département Mécanique des Fluides\, Energie et Environnement\, Examinateur,Mme Regiane FORTES-PATELLA,Professeure de Grenoble-INP\, Directrice de thèse;Regiane Fortes-Patella(regiane.fortes@legi.grenoble-inp.fr);phys.meca.mefl,spi.meca.mefl;RLC equivalent models,Hydroacoustic sound speed measurement,Pogo effect,Hydraulics,Transfer matrix,Hydraulique,Intensimétrie hydroacoustique,Identification,Modèle équivalent RLC,Effet Pogo,Cavitation,Matrice de transfert;;;;https://tel.archives-ouvertes.fr/tel-01011968
Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique,Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Institut national des sciences de l'Univers;Institut de Planétologie et d'Astrophysique de Grenoble;École doctorale physique (Grenoble);Hélène Menager;Modélisation des émissions aurorales de Jupiter dans l'ultraviolet. Modélisation de l'émission Lyman ¯ de Jupier chauds,Modelling of the ultraviolet auroral emissions of Jupiter. Modelling of the Lyman alpha emission of hot Jupiters.;01/07/2011;fr;Nadege Meunier [Président],France Allard [Rapporteur],Renee Prange [Rapporteur],Alain Lecavelier des etangs,François Forme,Mathieu Barthelemy;Jean Lilenstein;phys.astr;Lyman alpha,Hot Jupiter,Aurora,Modelling,Ultraviolet,Jupiter,Lyman alpha,Jupiter chaud,Aurore,Modélisation,Jupiter,Ultraviolet;;;;https://tel.archives-ouvertes.fr/tel-00767406
Centre National de la Recherche Scientifique,Université Joseph Fourier - Grenoble 1,Commissariat à l'énergie atomique et aux énergies alternatives;Laboratoire des technologies de la microélectronique;Ecole doctorale de physique de Grenoble;Olivier Lecarme;Proprie?te?s optiques de colloi?des assemble?s : plasmonique et confinement die?lectrique,Optical properties of deterministic colloidal assemblies: plasmonics and dielectric confinement;20/12/2011;fr;Anne-Marie Haghiri-Gosnet (Rapporteur),Alexandre Bouhelier (Rapporteur),Frank Hekking (Examinateur),Renaut Bachelot (Examinateur),René-Louis Inglebert (Co-Directeur);David Peyrade;spi.opti,spi.nano,phys.phys.phys-optics;Capillary force assembly,Colloids,Microspheres,Plasmonics,Optical spectroscopy,Microfluidic,Nanofabrication,Assemblage par forces de capillarite?,Colloi?des,Microsphe?res,Plasmonique,Spectroscopie optique,Microfluidique;;;;https://tel.archives-ouvertes.fr/tel-00673254
Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique,Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Institut national des sciences de l'Univers;Institut de Planétologie et d'Astrophysique de Grenoble;École doctorale physique (Grenoble);Florian Gallet;Modélisation de l'évolution du moment cinétique des étoiles de faible masse,Angular momentum evolution modelling for low mass stars;22/09/2014;fr;Jean-Louis Monin [Président],Ana Palacios [Rapporteur],Pascal Petit [Rapporteur],Corinne Charbonnel,Alessandro Lanzafame;Jérôme Bouvier;phys.astr.sr;Angular momentum,Low mass star,Modelisation,Evolution,Évolution,Modélisation,Étoiles de faible masse,Moment cinétique;;;;https://tel.archives-ouvertes.fr/tel-01113066v3
Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique,Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Institut national des sciences de l'Univers;Institut de Planétologie et d'Astrophysique de Grenoble;École doctorale physique (Grenoble);Julien Rameau;Caractérisation de la population de planètes géantes à grandes séparations. Imagerie différentielle avec NaCo et SPHERE au VLT,Characterization of the population of wide-orbit giant planets. Differential imaging with NaCo and SPHERE at the VLT;02/10/2014;fr;Claudine Kahane [Président],Claire Moutou [Rapporteur],Rene? Doyon [Rapporteur],Michael R. Meyer,Anthony Boccaletti,Christoph Mordasini;Anne-Marie Lagrange,Gaël Chauvin;phys.astr;Planetary system,Stars  HD95086,Method  statistics,Instrumentation  adaptive-optics,Instrumentation  optique-adaptative,Méthode  statistique,Étoiles  HD95086,HD142527,Système planétaire;;;;https://tel.archives-ouvertes.fr/tel-01466751
Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique,Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Institut national des sciences de l'Univers;Institut de Planétologie et d'Astrophysique de Grenoble;École doctorale physique (Grenoble);Re?mi De Guiran;Transport d'un champ magnétique vertical dans les disques d'accrétion,Transport of a vertical magnetic field in accretion discs;08/03/2013;fr;Gilles Henri [Président],Michel Tagger [Rapporteur],Patrick Hennebelle [Rapporteur],Stéphane Corbel,Claudio Zanni;Jonathan Ferreira;phys.astr,sdu.astr.ga;MHD,Magnetic field,Accretion discs,Disques d'accrétion,Champ magnétique,MHD;;;;https://tel.archives-ouvertes.fr/tel-01469263
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Institut national des sciences de l'Univers,Centre National de la Recherche Scientifique;Laboratoire de glaciologie et géophysique de l'environnement;École doctorale terre\, univers\, environnement (Grenoble);William Vicars;Transfert de l'anomalie isotopique portée par l'ozone dans la troposphère : vers une interprétation quantitative de la composition isotopique en oxygène du nitrate atmosphérique,Constraining the propagation of the 17O-excess of ozone in the troposphere : Towards a quantitative interpretation of the oxygen isotopic composition of atmospheric nitrate;19/04/2013;fr;Erik Kerstel [Président],Matthew s. Johnson [Rapporteur],Slimane Bekki [Rapporteur],Christof Janssen,Michel Legrand;Joël Savarino;phys.cond.cm-gen;Atmospheric nitrate,Ozone,Nitrogen,Oxygen,Polar regions,Atmospheric chemistry,Climate,Isotope anomalies,Nitrate atmosphérique,Anomalies isotopiques,Climat,Chimie atmosphérique,Régions polaires,Oxygène,Azote,Ozone;;;;https://tel.archives-ouvertes.fr/tel-00856960v2
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Laboratoire des Écoulements Géophysiques et Industriels [Grenoble];École doctorale terre\, univers\, environnement (Grenoble);Tobit Caudwell;Convection et stratification induites par une paroi chauffante : mesures expérimentales et modélisations,Convection and stratification induced by a heating wall : experimental measures and modelling;16/12/2015;fr;Joël Sommeria [Président],Colm-Cille Caulfield [Rapporteur],Fabrice Lemoine [Rapporteur],Olivier Eiff;Jan-Bert Flór,Maria- Eletta Negretti;phys.meca.mefl,phys.meca.ther;Wall,Modelling,Lif,Stratification,Plume,Convection,Convection,Panache,Stratification,Lif,Modélisation,Paroi;;;;https://tel.archives-ouvertes.fr/tel-01507012v2
Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique,Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Institut national des sciences de l'Univers;Institut de Planétologie et d'Astrophysique de Grenoble;École doctorale physique (Grenoble);Thomas Vuillaume;Modélisation de l'émission des noyaux actifs de galaxie à l'ère Fermi,Modeling of the emission of active galactic nuclei at Fermi's era;16/10/2015;fr;Laurent Derome [Président],Gabriele Ghisellini [Rapporteur],Julien Malzac [Rapporteur],Catherine Boisson;Gilles Henri,Pierre-Olivier Petrucci;phys.astr;Active galactic nucleus,High Energy Astrophysics,Relativistic Jets,Modeling,Noyaux actifs de Galaxies,Astrophysique des hautes énergies,Jets relativistes,Modélisation;;;;https://tel.archives-ouvertes.fr/tel-01686284
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Institut Néel;École doctorale physique (Grenoble);Bivas Dutta;Energetics in metallic-island and quantum-dot based single-electron devices,Energétique dans les dispositifs à un seul électron basés sur des îlots métalliques et des points quantiques;19/11/2018;en;Olivier Bourgeois [Président],Hartmut Buhmann [Rapporteur],Fabio Taddei [Rapporteur],Benjamin Huard,Clemens Winkelmann;Hervé Courtois,Jukka P. Pekola;phys.cond;Thermoelectric effects,N-I-S and S-N-S thermometry,Kondo effect,Thermal conductance,Single-Electron Transistor,Quantum Dot,Effet Kondo,N-I-S et S-N-S thermométrie,Effets thermoélectriques,Conductance thermique,Transistor Electronique Unique,Point quantique;;;;https://tel.archives-ouvertes.fr/tel-02024282v2
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Institut Néel;École doctorale physique (Grenoble);Guillaume Laurent;Mélange d'ondes dans des nano-structures plasmoniques hybrides,Waves mixing in hybrid plasmonic nano structures;23/10/2018;fr;Patricia Segonds [Président],Gérard Colas des Francs [Rapporteur],Jérôme Plain [Rapporteur],Giuseppe Leo;Aurelien Drezet,Guillaume Bachelier;phys.cond.cm-ms;SPDC,Plasmonic resonance,SHG,Nanophotonics,Nanophotonique,SHG,Résonance plasmon,SPDC;;;;https://hal.archives-ouvertes.fr/tel-01992270v2
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019],Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019],Commissariat à l'énergie atomique et aux énergies alternatives;Institut Néel,Institut de Recherche Interdisciplinaire de Grenoble;École doctorale physique (Grenoble);Alexis Wartelle;Motion of magnetic domain walls in engineered cylindrical nanowires,Mouvement de parois de domaines magnétiques dans des nanofils cylindriques modulés;09/07/2018;en;André Thiaville [Président],Jo?rg Raabe [Rapporteur],Ursula Ebels,Daniel Lacour;Olivier Fruchart;phys.cond.cm-ms;Magnetism,Nanoscience,Microscopies,Magnétisme,Nanosciences,Microscopies;;;;https://tel.archives-ouvertes.fr/tel-01908662
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Institut Néel;École doctorale physique (Grenoble);Ke?vin Le Calvez;Signatures of a 4pi periodic Andreev bound state in topological Josephson junctions,Signatures d'un mode lié d'Andreev 4pi périodique dans des jonctions Josephson topologiques;12/04/2017;en;Teunis Martien Klapwijk [Président],Tristan Cren [Rapporteur],Marco Aprili [Rapporteur],François Lefloch;Hervé Courtois,Benjamin Sacépé;phys.cond.cm-s;Scanning tunneling microscopy,Topological insulator,Superconductivity,Isolant topologique,Supraconductivité,Microscope à effet tunnel;;;;https://hal.archives-ouvertes.fr/tel-01575507v3
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Institut Néel;École doctorale physique (Grenoble);Nicolas Gheeraert;Quantum non-linearities of a qubit ultra-strongly coupled to a waveguide,Non-linéarités quantiques d'un qubit en couplage ultra-fort avec un guide d'ondes;11/10/2018;en;Benoît Boulanger [Président],Volker Meden [Rapporteur],Jérôme Cayssol [Rapporteur],Manuel Houzet,Jérôme Estève;Serge Florens,Nicolas Roch;phys.cond,phys.qphy;Many-Body problem,Spin-Boson model,Circuit QED,Quantum optics,Modèle spin-Boson,Circuits supraconducteurs,Optique quantique,Mesures de corrélations,Problème à N-Corps;;;;https://tel.archives-ouvertes.fr/tel-02004531
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Institut Néel;Ecole doctorale de Physique de Grenoble;Maeliss Ethis de Corny;Caractérisation de la génération de second harmonique dans des nanostructures plasmoniques,Characterization of the second harmonics generation in plasmonic nanostructures;07/12/2018;fr;Isabelle Ledoux-Rak [Président],Rachel Grange [Rapporteur],Céline Fiorini [Rapporteur],Gilles Renversez (Examinateur),Jean-Philippe Poizat (Examinateur);Guillaume Bachelier,Serge Huant;phys.phys.phys-optics;Second harmonic generation SHG,Plasmonics,Near-field Measurements,Génération de second harmonique,Plasmonique,Champ proche optique;;;;https://hal.archives-ouvertes.fr/tel-02073102
